timestamp,activity,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,NOSE_x,NOSE_y,NOSE_z,Left Knee,Right Knee,Trunk Inclination
02:11.0,upright,0.538803935,0.585323215,0.002814132,0.481019586,0.588659346,-0.002591497,0.583346963,0.586168289,-0.38938576,0.440022379,0.58963871,-0.397410482,0.576243997,0.768230855,-0.315349281,0.442992836,0.757372677,-0.315143228,0.55333364,0.432490855,-0.073943302,0.458836883,0.438238829,-0.080964312,0.586037338,0.554056525,-0.470522076,0.441489518,0.545710504,-0.48312825,0.502580762,0.365170181,-0.269340187,88.85269338,90.35388882,178.5543701
02:11.1,upright,0.538778365,0.585342109,0.002877708,0.481000245,0.588701904,-0.002658181,0.583557546,0.5860551,-0.395261258,0.440030038,0.589679956,-0.400790691,0.576217115,0.768247902,-0.317592591,0.443002045,0.758178592,-0.316769302,0.553329647,0.432496339,-0.076671973,0.458827972,0.438321769,-0.084634975,0.586028218,0.554158032,-0.485704184,0.441577524,0.544613421,-0.497554392,0.502588332,0.365134299,-0.272053868,88.60504519,90.35703403,178.5602857
02:11.1,upright,0.538829684,0.585457981,0.002879424,0.481006622,0.58872211,-0.002659888,0.583559752,0.586472511,-0.394105643,0.440013707,0.590133846,-0.398733795,0.576237321,0.768250585,-0.317521751,0.442986876,0.757891238,-0.316607893,0.553336442,0.432500511,-0.070352197,0.458995193,0.438154757,-0.077533111,0.586037934,0.554170847,-0.471182346,0.441566616,0.544575453,-0.481819302,0.502617836,0.365122378,-0.26214999,88.99255704,90.95705481,178.5836465
02:11.2,upright,0.539056838,0.58545655,0.002650862,0.481208563,0.588719487,-0.002431165,0.583533704,0.586517453,-0.393670499,0.440432876,0.590007186,-0.394769371,0.57628876,0.768247843,-0.31731239,0.442974329,0.757912099,-0.313380748,0.553336501,0.432465941,-0.072967842,0.459076017,0.438195646,-0.078875318,0.586035788,0.554188967,-0.468739271,0.441588551,0.544599533,-0.481357813,0.50258559,0.36513716,-0.263540566,89.08344236,90.94162551,178.517907
02:11.3,upright,0.538871408,0.585290492,0.0028395,0.481053412,0.588369906,-0.002614609,0.583579659,0.586831987,-0.39160952,0.440741777,0.589982629,-0.394070596,0.576193154,0.768242717,-0.31197536,0.44297561,0.758010209,-0.310469836,0.553317606,0.432455093,-0.073486,0.45908317,0.438141495,-0.08024992,0.586005449,0.554197013,-0.465653718,0.441589653,0.544619203,-0.478262365,0.502581835,0.365253806,-0.267794192,89.64309242,91.52930484,178.5778329
02:11.3,upright,0.538888693,0.58528316,0.002648141,0.481083333,0.588345945,-0.002418385,0.58360666,0.587385178,-0.391652405,0.440721691,0.59012419,-0.394020081,0.576190591,0.768613398,-0.313909084,0.44297114,0.75802809,-0.310640723,0.553303838,0.432219297,-0.073068753,0.459148556,0.437852979,-0.078188218,0.585894287,0.554224193,-0.458084673,0.441553831,0.546606898,-0.464988559,0.502584338,0.365392089,-0.267645925,90.3479678,91.75513467,178.5809737
02:11.4,upright,0.538473129,0.584585011,0.002637835,0.481078804,0.587233305,-0.002407741,0.581769705,0.587440491,-0.386299729,0.439688534,0.59066242,-0.387688071,0.57618022,0.768721879,-0.31022197,0.442962408,0.758040607,-0.306389153,0.553296685,0.431371242,-0.061304789,0.459173441,0.436553299,-0.06564863,0.585516632,0.554222047,-0.415900528,0.441428095,0.546680212,-0.428113371,0.502667964,0.363858342,-0.24908641,92.0072329,93.61549578,178.665046
02:11.5,upright,0.538443565,0.584132552,0.002628156,0.481136322,0.586454093,-0.002398249,0.581396461,0.587908804,-0.386607856,0.439646184,0.591629267,-0.387161016,0.576166093,0.768494844,-0.310421705,0.442974478,0.757636786,-0.306581646,0.553385913,0.430536091,-0.063782096,0.459330022,0.435763866,-0.068704985,0.584955752,0.554201365,-0.426998943,0.441259861,0.546669185,-0.441739142,0.50268358,0.363732785,-0.253183663,93.36529411,95.96135916,178.7077687
02:11.5,upright,0.538243175,0.582883656,0.002634003,0.481131375,0.584756255,-0.002404173,0.5809201,0.587906778,-0.386958301,0.439757049,0.591913939,-0.388273388,0.576182187,0.768362939,-0.308961183,0.442971647,0.757250726,-0.305522233,0.553405523,0.429184914,-0.070012927,0.459325314,0.43400988,-0.07337746,0.58426255,0.55412358,-0.433901787,0.441204876,0.546660006,-0.44782263,0.503083766,0.362358451,-0.260805517,95.20892488,98.70107483,178.749869
02:11.6,upright,0.53824234,0.582094073,0.002611595,0.481136799,0.583718002,-0.002386012,0.580515563,0.587218463,-0.388312042,0.439748347,0.592189968,-0.387515932,0.57615912,0.767695189,-0.295358688,0.44295615,0.757252872,-0.288977891,0.553572357,0.428268999,-0.081432834,0.459430844,0.432989717,-0.082288161,0.583831906,0.553967893,-0.438746214,0.441203654,0.546022832,-0.451173395,0.50306958,0.360965788,-0.267002463,95.52894436,100.4549614,178.8006666
02:11.6,upright,0.538281858,0.580671728,0.002738639,0.481002629,0.582357168,-0.002516471,0.579703093,0.588160694,-0.390469581,0.440251261,0.592892289,-0.38801223,0.575936913,0.767199814,-0.283779323,0.443041503,0.7576648,-0.281661332,0.553828835,0.427216828,-0.093972862,0.459340572,0.431333095,-0.097392879,0.583647251,0.55386585,-0.440735281,0.441159666,0.545883715,-0.458303988,0.503754079,0.357898295,-0.287113518,99.04330654,103.5247125,178.8494407
02:11.7,upright,0.538468242,0.580490887,0.00303525,0.480889261,0.58227706,-0.002815708,0.579757631,0.589760184,-0.39544639,0.440573275,0.593310893,-0.396186501,0.575879455,0.767066956,-0.282212704,0.443056047,0.757671177,-0.28455466,0.554499924,0.425984919,-0.109905384,0.458932102,0.430005431,-0.112536095,0.583836317,0.554041266,-0.463910758,0.440597475,0.545776367,-0.483744562,0.503765225,0.354346812,-0.311051309,101.3998745,104.440693,178.893457
02:11.8,upright,0.539165854,0.580171466,0.003187068,0.480897725,0.582154036,-0.002957559,0.579933286,0.589917719,-0.393084764,0.44190526,0.593291283,-0.395862162,0.575778365,0.766448379,-0.274060965,0.443064123,0.757873774,-0.282876015,0.55537498,0.425387979,-0.102588437,0.458670139,0.429400533,-0.104810752,0.584006906,0.553278208,-0.449197054,0.440189511,0.545747459,-0.472377151,0.503778279,0.35274756,-0.300386161,102.0970226,105.5372732,178.878872
02:11.9,upright,0.538992107,0.580207109,0.00309,0.480415106,0.58207643,-0.002847631,0.579992831,0.594038606,-0.392523915,0.441645622,0.59455353,-0.396205157,0.575088859,0.766894758,-0.278215826,0.443151534,0.757629335,-0.283783257,0.558744729,0.425561696,-0.093932457,0.45754987,0.429662406,-0.09986157,0.585390925,0.55994314,-0.375989437,0.440138578,0.548976779,-0.417351156,0.505274892,0.353684276,-0.301181287,107.0166403,107.3105432,179.4192214
02:11.9,upright,0.539240479,0.581274688,0.0028732,0.480441272,0.583568931,-0.00260479,0.58021611,0.594275415,-0.392600238,0.441766888,0.595035851,-0.398711294,0.574725628,0.76564157,-0.283203751,0.443184137,0.75604099,-0.289498448,0.559930444,0.425647408,-0.080424204,0.456678391,0.430503786,-0.088482767,0.586012542,0.561121166,-0.376621991,0.440130323,0.549859643,-0.418532521,0.507111371,0.3556844,-0.297081649,105.7680658,106.0107094,179.4296608
02:12.0,upright,0.540014684,0.582304537,0.001994501,0.480759054,0.585425556,-0.001699867,0.580257833,0.594491541,-0.392635524,0.441619813,0.597255707,-0.399230897,0.574581087,0.765244901,-0.296170175,0.443241507,0.75610292,-0.303810656,0.560317338,0.426918894,-0.073379517,0.455365479,0.433672488,-0.080132112,0.586538255,0.562039733,-0.374609768,0.440119207,0.551656544,-0.41174373,0.506959975,0.361284643,-0.293676734,104.9439964,106.2329449,179.0503911
02:12.1,upright,0.540735722,0.585278213,0.000849288,0.480760276,0.589166701,-0.000555888,0.579902232,0.598842263,-0.406211793,0.441028655,0.601088941,-0.410405546,0.574382544,0.765303969,-0.319819272,0.443246275,0.757128,-0.330055326,0.560112059,0.42975384,-0.073095992,0.454903066,0.439326882,-0.08054243,0.58683759,0.5630247,-0.397013962,0.440528154,0.557001472,-0.418290228,0.50776571,0.377382368,-0.313474864,107.2026984,105.8886569,178.7841701
02:12.1,upright,0.541154981,0.586089075,-3.58E-05,0.480766684,0.590424299,0.000329417,0.581331789,0.603289306,-0.411934137,0.440187395,0.603332698,-0.40954414,0.574289441,0.766488254,-0.315555602,0.443254322,0.759008646,-0.319416136,0.559955001,0.430913597,-0.073796883,0.454274476,0.441524535,-0.082683831,0.586856902,0.562610924,-0.403471142,0.440622866,0.559014201,-0.419013649,0.508416176,0.382923603,-0.320984185,110.7055274,106.5174086,178.5508984
02:12.2,upright,0.541119754,0.573190272,-0.000758636,0.479523242,0.576846421,0.001014513,0.582682967,0.611768484,-0.373053402,0.440023035,0.607312918,-0.381934822,0.574187398,0.768767416,-0.236222953,0.443239391,0.760879338,-0.244322374,0.559802294,0.427379936,-0.168060288,0.451458216,0.438053548,-0.169690266,0.586977065,0.56364125,-0.406382143,0.441822469,0.565807998,-0.451527059,0.50614953,0.37924841,-0.410385609,129.7695254,126.4431406,178.1118194
02:12.3,upright,0.541097999,0.56364733,-0.00202851,0.478392184,0.566446066,0.002238136,0.580106199,0.617146134,-0.364925653,0.440179914,0.608661294,-0.373840392,0.573827982,0.771596849,-0.208648592,0.443240494,0.761400998,-0.216895461,0.559937418,0.421821207,-0.194860369,0.449737966,0.433803678,-0.193372667,0.587147892,0.566607296,-0.394300401,0.44253239,0.570356965,-0.417870045,0.505765796,0.378170043,-0.443538338,141.5749403,136.701386,177.9520163
02:12.3,upright,0.541077793,0.554678917,-0.003250847,0.477762789,0.558508635,0.003422383,0.57764709,0.615780592,-0.369771957,0.441082805,0.609881759,-0.374369949,0.573830783,0.772214234,-0.207031175,0.443465173,0.760825038,-0.208543092,0.5604164,0.413842499,-0.211759657,0.449470699,0.422877908,-0.207970113,0.58711046,0.567260146,-0.354754865,0.442854971,0.572266638,-0.370735705,0.505722046,0.365617573,-0.469234645,147.7020244,143.5692436,178.1451051
02:12.4,upright,0.541002691,0.525262177,-0.004501195,0.47726053,0.529357553,0.004569953,0.576400757,0.613506854,-0.369115591,0.441111177,0.618940294,-0.338851482,0.574187875,0.772031963,-0.169350326,0.443506002,0.762252867,-0.147455513,0.562352657,0.37998569,-0.261449963,0.44894141,0.381325513,-0.246446207,0.587581933,0.566406071,-0.328784347,0.444299459,0.572412431,-0.322716027,0.504491627,0.30877775,-0.526447594,157.3427797,157.0670778,178.6388804
02:12.5,upright,0.540879965,0.516151547,-0.004167764,0.477007955,0.520566285,0.004253787,0.575011611,0.612630486,-0.368112862,0.44196853,0.616415203,-0.340978563,0.574207246,0.772713542,-0.187223047,0.4433662,0.763804436,-0.168695658,0.563031852,0.363983482,-0.232910186,0.448244393,0.368558288,-0.223411754,0.587128997,0.565096855,-0.293079019,0.445847332,0.573925912,-0.296547413,0.503995061,0.289815903,-0.491772503,160.2297042,159.375827,178.7547954
02:12.6,upright,0.540868402,0.508958697,-0.003946346,0.476934016,0.514402211,0.004069317,0.574029684,0.612070262,-0.367619932,0.44195047,0.622793615,-0.322366327,0.574207127,0.772164881,-0.14905718,0.442987591,0.763592601,-0.117329776,0.564333975,0.351441085,-0.236665457,0.448019892,0.358436465,-0.224684671,0.585906208,0.562091768,-0.291942388,0.446317911,0.571824908,-0.296131104,0.503541291,0.275472462,-0.505678236,162.2354099,161.6903786,179.0042614
02:12.7,upright,0.540736735,0.481246114,0.001504509,0.476965755,0.482742786,-0.001496284,0.572205663,0.609869182,-0.341146111,0.448801756,0.615290821,-0.297797889,0.574826121,0.769112468,-0.112776659,0.442062438,0.760530829,-0.099459261,0.565904021,0.293245733,-0.25948289,0.44835791,0.302035272,-0.266574442,0.582631648,0.528645098,-0.333676159,0.448342949,0.543420911,-0.34300068,0.504254341,0.209160373,-0.543617189,167.1948315,170.6608076,179.465366
02:12.7,upright,0.540847361,0.473444939,0.00185021,0.477018267,0.475447088,-0.001844828,0.572122455,0.60891968,-0.321702421,0.452403724,0.611747503,-0.284677893,0.574473977,0.765227854,-0.090413466,0.441723049,0.75520432,-0.076505616,0.566387713,0.280147582,-0.236584097,0.448389053,0.289517462,-0.238370731,0.578766942,0.516988516,-0.305519223,0.450039148,0.531753182,-0.320189059,0.504713356,0.196551725,-0.523087084,167.8625894,174.0212063,179.5333274
02:12.8,upright,0.540273964,0.458082706,0.011913812,0.474992841,0.454721868,-0.011959883,0.569912374,0.608356893,-0.178383768,0.457563013,0.587910533,-0.208507255,0.572928548,0.764365613,0.031940084,0.441713035,0.749851286,0.002694837,0.569009662,0.238390848,-0.184634879,0.451205075,0.240757048,-0.213035136,0.572669029,0.482918084,-0.24439843,0.454452425,0.492402405,-0.283131331,0.507459402,0.143054098,-0.482085377,169.9503977,178.1343455,179.3462957
02:12.9,upright,0.540289283,0.453497708,0.012381165,0.475016743,0.451240748,-0.012442589,0.569637656,0.60785687,-0.039889142,0.458164304,0.59036535,-0.046069618,0.572421372,0.760033965,0.177560836,0.442028105,0.751081347,0.172027156,0.570754409,0.227945507,-0.201751202,0.452619493,0.229202062,-0.226555273,0.569480538,0.469886601,-0.287210315,0.454149574,0.476553619,-0.307890236,0.507344306,0.129481569,-0.487804741,170.2827928,178.8266924,178.967349
02:13.0,upright,0.54148519,0.446130186,0.017343936,0.475807011,0.440433711,-0.017456442,0.569185317,0.609841108,0.056607604,0.456767738,0.595783651,-0.006231156,0.571172535,0.756747663,0.294136584,0.442627758,0.751842499,0.220447928,0.572132945,0.205271006,-0.157777682,0.453373849,0.205168664,-0.223160073,0.57036078,0.447722465,-0.243360594,0.455009997,0.447120517,-0.278371334,0.5074085,0.098073699,-0.457562834,171.1714268,178.1900724,179.0115714
02:13.1,upright,0.544010699,0.445547789,0.014859607,0.477649778,0.440194637,-0.014926763,0.568041623,0.608824372,0.064602435,0.459144026,0.598609209,0.020990696,0.570429683,0.752884209,0.292707264,0.443283945,0.752390802,0.244336531,0.575010419,0.200933695,-0.165350527,0.453808457,0.20118387,-0.213399082,0.571693301,0.442687869,-0.247220472,0.455707699,0.444925338,-0.253463417,0.50875026,0.094859891,-0.442687899,172.5770578,179.2253062,179.1519955
02:13.1,upright,0.547822654,0.444321007,0.007093447,0.480867058,0.443613678,-0.007163213,0.565542102,0.607338369,0.0441068,0.460264355,0.604985774,0.042773511,0.570292592,0.752648115,0.286436111,0.443455279,0.752769411,0.2810736,0.575475991,0.191127762,-0.123328403,0.454048485,0.190803945,-0.119512357,0.572684884,0.429418087,-0.215104416,0.45524779,0.438151717,-0.186383709,0.510729969,0.083171524,-0.356181562,175.6689495,179.2132919,179.9054781
02:13.2,upright,0.551223636,0.443481743,-0.001282558,0.483529478,0.443046391,0.001227939,0.564847052,0.606222034,0.035845406,0.461819947,0.605153263,0.048959617,0.570373356,0.753278971,0.253459394,0.444964349,0.752252996,0.26747191,0.575341225,0.186658546,-0.105698131,0.454241902,0.189724579,-0.092482194,0.575541079,0.425172895,-0.210298151,0.454931587,0.435976714,-0.157858446,0.513126433,0.080948099,-0.32453081,177.3669027,178.9090655,179.4193644
02:13.3,upright,0.552078009,0.442162722,-0.005688188,0.484719336,0.442456126,0.005635967,0.563814282,0.604984343,0.03973677,0.462974608,0.604889572,0.047843285,0.570471466,0.751166582,0.261073351,0.446315914,0.752479732,0.260607421,0.575025797,0.186455041,-0.100816153,0.454342425,0.188805476,-0.091387205,0.576721668,0.424601644,-0.202040195,0.454585373,0.432981312,-0.159050688,0.515690804,0.080315664,-0.324310571,178.4846838,178.8150233,179.1643855
02:13.3,upright,0.552392721,0.443333775,-0.007142036,0.484880149,0.443165272,0.007097711,0.564202547,0.605032325,0.02198806,0.463426203,0.605237603,0.044464707,0.570522189,0.750919163,0.263527066,0.446705252,0.75263375,0.275904417,0.576024175,0.186164796,-0.092873275,0.454605252,0.188410342,-0.075773969,0.581014276,0.421028107,-0.215704754,0.454537719,0.431729406,-0.130561262,0.515440583,0.082418881,-0.314265579,178.303192,178.9315374,179.2564912
02:13.4,upright,0.55229634,0.441637546,-0.006461989,0.484659344,0.44154793,0.006431794,0.564297855,0.605026424,0.02153505,0.464033544,0.605278552,0.026930178,0.570539415,0.750869393,0.254328668,0.44689554,0.753146529,0.250221699,0.576774359,0.18631731,-0.080037579,0.454934537,0.187562034,-0.075119689,0.583123326,0.418845743,-0.197526053,0.454445779,0.43257314,-0.136898339,0.515456557,0.082801655,-0.30955267,178.2495188,179.4311679,179.4097692
02:13.5,upright,0.552676022,0.441190392,-0.005897942,0.484485626,0.440810293,0.005835484,0.564431727,0.604902446,0.027089437,0.464671463,0.605260968,0.028040048,0.570537806,0.751216829,0.258232415,0.447071552,0.753216386,0.253095388,0.57707715,0.186507553,-0.08959455,0.455178887,0.188108757,-0.086457312,0.584611773,0.41943112,-0.215571046,0.453741312,0.433814824,-0.148190573,0.516092062,0.08386673,-0.321486026,178.2825147,179.9134168,179.4460569
02:13.6,upright,0.553574622,0.441613287,-0.00447783,0.485018581,0.440640897,0.004409376,0.564593434,0.605245888,0.032365896,0.466624886,0.605295837,0.025908345,0.570553839,0.751495004,0.256444752,0.447104692,0.755548656,0.246323109,0.578082919,0.188465163,-0.08524783,0.456651688,0.187881812,-0.083600447,0.584979177,0.421967387,-0.191557899,0.453083605,0.434507966,-0.155409336,0.51704514,0.084928125,-0.316695869,178.4813971,178.9719567,179.5630088
02:13.6,upright,0.554639161,0.443103343,-0.000235661,0.485479176,0.441648483,0.000160978,0.564650238,0.605654359,0.04441883,0.466892898,0.605196238,0.017784776,0.570562482,0.751450419,0.292387784,0.447357953,0.756863356,0.242447019,0.578980923,0.188693613,-0.088321209,0.457718074,0.188851327,-0.090968348,0.585605025,0.424748152,-0.191644341,0.453000635,0.435381204,-0.167007625,0.518361568,0.084515147,-0.325339615,178.7979151,179.1441538,179.6137459
02:13.7,upright,0.557518244,0.444927305,0.002671786,0.488156557,0.443680495,-0.002744317,0.567532241,0.606178105,0.041287683,0.469246715,0.606060684,0.026608383,0.570632458,0.752957642,0.272998065,0.448466539,0.756543577,0.259254009,0.583103418,0.188887328,-0.090572432,0.461747885,0.189299494,-0.090680502,0.588919997,0.42470786,-0.185541496,0.453127295,0.437481135,-0.15933758,0.522158504,0.087592155,-0.323088676,177.6563788,178.7801616,179.9075608
02:13.8,upright,0.560644984,0.446038455,0.002220722,0.491715997,0.444999546,-0.002284135,0.571070135,0.606984675,0.033793144,0.470816523,0.608614266,0.027221024,0.570848048,0.753021479,0.276726097,0.449109733,0.758626044,0.256594241,0.586292148,0.189085409,-0.094003573,0.465636909,0.18966037,-0.085717559,0.591692805,0.426090658,-0.191417962,0.45358628,0.436877847,-0.15724194,0.524808228,0.08835163,-0.322974533,176.2067605,179.0457246,179.9516927
02:13.8,upright,0.56314379,0.446787179,0.006587057,0.494011641,0.445731044,-0.006626972,0.57450515,0.607930124,0.030556336,0.472171217,0.610669851,0.013842376,0.570859313,0.752595842,0.290677547,0.44941029,0.760952353,0.24243328,0.589720428,0.189266652,-0.079569221,0.469122797,0.189885661,-0.079665884,0.595879018,0.425752372,-0.175143421,0.454265594,0.437996089,-0.154661879,0.526679933,0.090491362,-0.315546602,174.5233913,178.9307185,179.8116291
02:13.9,upright,0.566206336,0.447147578,0.005314359,0.497072756,0.446066767,-0.005339983,0.575772226,0.610904336,0.021878246,0.473887295,0.613026261,0.01974244,0.571187198,0.753852725,0.272138566,0.449500561,0.761796176,0.252847224,0.59351635,0.189702958,-0.084727354,0.47268039,0.190050364,-0.077033676,0.598791599,0.426419437,-0.17576611,0.456219256,0.436400384,-0.15192315,0.530258536,0.090461895,-0.319395214,174.8197371,178.5967588,179.6744308
02:13.9,upright,0.571628511,0.447560728,0.008441401,0.500745535,0.445487082,-0.008425546,0.578862786,0.611472368,0.061339796,0.476999223,0.613088906,0.013523716,0.571200311,0.753340065,0.307057649,0.449868858,0.763851404,0.229174584,0.603111029,0.186752245,-0.090501539,0.480864465,0.189767182,-0.082817763,0.611235261,0.426157653,-0.184392869,0.457035691,0.434690803,-0.158456951,0.538658321,0.089541867,-0.334887534,174.3812564,177.8627182,178.7133287
02:14.0,upright,0.57363981,0.447707057,0.006991576,0.501638293,0.44284457,-0.006948026,0.579085588,0.611792862,0.044303976,0.47790879,0.612878382,0.010443726,0.571288943,0.753131092,0.283239692,0.451867342,0.766280174,0.197159186,0.607333243,0.185241282,-0.09206377,0.485809416,0.188654438,-0.065628842,0.617089391,0.426038474,-0.187557608,0.458090454,0.432441562,-0.129674792,0.540002823,0.08890523,-0.317222357,174.9417221,178.3100805,178.0196569
02:14.0,upright,0.577012539,0.447568238,0.004918954,0.503847182,0.441092312,-0.004858163,0.579244077,0.613340795,0.041659344,0.479267299,0.613323271,0.009107423,0.571299493,0.753749132,0.275143683,0.454106659,0.772337079,0.190730408,0.609024823,0.184888095,-0.093912162,0.487213433,0.187877506,-0.071107551,0.620471716,0.426341116,-0.189537302,0.459406674,0.430607021,-0.136207849,0.541483939,0.086187817,-0.320474833,175.9903061,179.1307744,178.2925511
02:14.1,upright,0.577712595,0.447695851,0.008683898,0.50412786,0.440276295,-0.008633502,0.579541206,0.613982618,0.061164133,0.482502609,0.613202751,3.98E-05,0.570904791,0.753819585,0.288452685,0.455644071,0.773812473,0.181424618,0.611450791,0.185155004,-0.103270352,0.488173008,0.186939448,-0.100272954,0.62289995,0.426728249,-0.186237156,0.46000433,0.431382,-0.159304351,0.543047309,0.085636869,-0.347199261,175.8358263,177.6344518,178.0256808
02:14.1,upright,0.578419328,0.44648993,0.019880522,0.505012274,0.44017306,-0.019854557,0.579192936,0.613904655,0.109080508,0.486806154,0.613825381,-0.033689477,0.570795178,0.752371371,0.340085089,0.459120572,0.78647387,0.111856714,0.610236704,0.184586227,-0.089843914,0.487448156,0.185618803,-0.1053399,0.624571085,0.427013785,-0.182058766,0.459313452,0.432069659,-0.176263347,0.54090476,0.083905026,-0.344287783,176.2646079,176.8748784,178.4191466
02:14.2,upright,0.578433752,0.445887625,0.02876224,0.504517078,0.440485626,-0.028745091,0.579084516,0.613858044,0.130614489,0.489313036,0.615333021,-0.047910463,0.570542336,0.750279129,0.40341273,0.46143207,0.791702688,0.111080274,0.608521044,0.183508232,-0.070886813,0.485850722,0.18478097,-0.106666125,0.624002159,0.426805496,-0.184101596,0.455874979,0.432309061,-0.188727289,0.539983392,0.083263405,-0.343204767,176.1950511,175.9865896,178.7371442
02:14.3,upright,0.577663779,0.445385635,0.043571457,0.5044837,0.440565079,-0.043589294,0.577020168,0.614288986,0.179620713,0.49255532,0.619504631,-0.063058741,0.569833159,0.750272453,0.478454113,0.463913262,0.797188044,0.085793957,0.607753217,0.183219925,-0.06866274,0.484865963,0.18500118,-0.137835324,0.622755766,0.425966442,-0.178799883,0.452306569,0.433424652,-0.228808999,0.539915919,0.081951752,-0.361899823,177.19294,174.6566368,178.8412822
02:14.4,upright,0.569681466,0.442533046,0.03527201,0.497488588,0.44049862,-0.035291687,0.567241788,0.615046382,0.146110505,0.491065979,0.622904539,-0.056453951,0.569706738,0.748233378,0.453830093,0.46469751,0.801086485,0.098190457,0.593806505,0.177098036,-0.107186273,0.469830751,0.184739098,-0.167377785,0.618456662,0.425605118,-0.181723773,0.442085981,0.439978659,-0.246191114,0.525885701,0.072601303,-0.413847834,178.129502,173.5986926,179.6116397
02:14.4,upright,0.564049184,0.438058019,0.034469705,0.491921097,0.438858718,-0.034512687,0.565486252,0.609807134,0.146892235,0.489754528,0.622554898,-0.050981082,0.56877327,0.738306224,0.461870849,0.46521455,0.799386203,0.116154775,0.586342573,0.170099393,-0.142616332,0.460942686,0.182641193,-0.206541926,0.611309171,0.425242722,-0.193698689,0.43710804,0.441828102,-0.275488317,0.518434346,0.06675601,-0.465797722,179.0140858,172.7749043,179.0507588
02:14.5,upright,0.560228705,0.42794019,0.028924504,0.488547713,0.432627112,-0.028979084,0.562835336,0.59356463,0.096646771,0.489549726,0.621468782,-0.049267434,0.567352116,0.731222034,0.410425961,0.465085447,0.797818065,0.150027677,0.579894722,0.164743125,-0.166785553,0.45458132,0.17969805,-0.200958967,0.601081669,0.422756165,-0.205386117,0.435002744,0.441955626,-0.260032862,0.512217939,0.066492692,-0.474637091,179.0223573,171.7979636,178.4129042
02:14.6,upright,0.549147248,0.429081172,0.027732218,0.477733314,0.432343125,-0.02777485,0.563236594,0.596450686,0.082530543,0.481521755,0.626064241,-0.048162706,0.565537035,0.733644426,0.417678893,0.464751005,0.797628462,0.202142194,0.5717659,0.159107611,-0.152846113,0.441043049,0.173561573,-0.185379595,0.588377118,0.422884136,-0.218779519,0.422952563,0.440820813,-0.256374031,0.505428612,0.055352949,-0.454410374,176.1487604,173.2966165,178.4755631
02:14.7,upright,0.545786798,0.430132598,0.027164722,0.472876132,0.433024377,-0.027203033,0.56132257,0.599180222,0.08386533,0.475721359,0.626729846,-0.040902488,0.56414181,0.746920526,0.40075165,0.4644292,0.7988922,0.198875219,0.566621065,0.156815588,-0.139944404,0.435541242,0.170435846,-0.176087916,0.583060145,0.421969563,-0.216376632,0.419801414,0.439549059,-0.253583074,0.499784172,0.052229322,-0.435849518,175.8423759,175.4058108,178.2364105
02:14.7,upright,0.54251647,0.429335475,0.025169272,0.468916833,0.43279013,-0.025263393,0.559924185,0.60146302,0.049592786,0.472324759,0.626662672,0.007478549,0.56476754,0.779548705,0.258059263,0.46423322,0.798318267,0.254008472,0.563593328,0.15258415,-0.135149702,0.432498515,0.165489852,-0.17296955,0.580109477,0.420478821,-0.199854702,0.417132914,0.438123405,-0.245225549,0.497287273,0.049211409,-0.42523542,175.7830361,176.2941252,178.3847707
02:14.8,upright,0.543464184,0.429933667,0.021464139,0.46937117,0.433123112,-0.02156781,0.560603738,0.615248084,0.029835317,0.472123682,0.634384692,0.015534909,0.56550926,0.792427301,0.284398139,0.464549959,0.798320353,0.291513979,0.564947367,0.151477188,-0.145424217,0.432621956,0.161981761,-0.171957642,0.580213428,0.419597715,-0.221769571,0.41524148,0.437751025,-0.244153887,0.496849209,0.048508942,-0.440172613,176.3017315,176.571307,178.4089197
02:30.5,rotating,0.556851983,0.425361663,0.024669398,0.489651769,0.422719121,-0.02475493,0.564135134,0.613015294,0.030955618,0.486180395,0.612740576,-0.035078779,0.56148231,0.770685256,0.219051719,0.474909216,0.779426157,0.146021634,0.586618662,0.165563434,-0.119332932,0.462105334,0.172459945,-0.170483187,0.599662185,0.430327058,-0.136768848,0.447110176,0.432627797,-0.227707073,0.52283299,0.063177578,-0.400920868,176.8134503,177.1781644,179.7505972
02:30.6,rotating,0.556885362,0.424914986,0.024784643,0.489727825,0.422639996,-0.02486953,0.564203739,0.612809598,0.0311593,0.486183882,0.612751126,-0.035500079,0.561474979,0.770507872,0.21772179,0.474917233,0.779317319,0.143646508,0.586629808,0.165557787,-0.119053505,0.46216011,0.172404438,-0.170338064,0.599853575,0.429958522,-0.134581998,0.447201878,0.432617009,-0.22689423,0.522789538,0.063440755,-0.399498701,176.7781639,177.198321,179.7552619
